x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,w_row,w_col,w_row_depth,w_col_depth,loc,
1,1,1,3,8,8,2,1,1,1,8,8,65,
1,1,1,3,8,8,3,1,1,1,8,8,65,
1,1,1,3,8,8,4,1,1,1,8,8,65,
1,1,1,3,8,8,5,1,1,1,8,8,65,
1,1,1,3,8,8,6,1,1,1,8,8,65,
1,1,1,3,8,8,7,1,1,1,8,8,65,
1,1,1,3,8,8,8,1,1,1,8,8,65,
1,1,1,3,8,8,1,1,2,1,8,8,82,
1,1,1,3,8,8,2,1,2,1,8,8,82,
1,1,1,3,8,8,3,1,2,1,8,8,82,
1,1,1,3,8,8,4,1,2,1,8,8,82,
1,1,1,3,8,8,5,1,2,1,8,8,82,
1,1,1,3,8,8,6,1,2,1,8,8,82,
1,1,1,3,8,8,7,1,2,1,8,8,82,
1,1,1,3,8,8,8,1,2,1,8,8,82,
1,1,1,3,8,8,1,1,3,1,8,8,99,
1,1,1,3,8,8,2,1,3,1,8,8,99,
1,1,1,3,8,8,3,1,3,1,8,8,99,
1,1,1,3,8,8,4,1,3,1,8,8,99,
1,1,1,3,8,8,5,1,3,1,8,8,99,
1,1,1,3,8,8,6,1,3,1,8,8,99,
1,1,1,3,8,8,7,1,3,1,8,8,99,
1,1,1,3,8,8,8,1,3,1,8,8,99,
1,1,1,3,8,8,1,1,4,1,8,8,116,
1,1,1,3,8,8,2,1,4,1,8,8,116,
1,1,1,3,8,8,3,1,4,1,8,8,116,
1,1,1,3,8,8,4,1,4,1,8,8,116,
1,1,1,3,8,8,5,1,4,1,8,8,116,
1,1,1,3,8,8,6,1,4,1,8,8,116,
1,1,1,3,8,8,7,1,4,1,8,8,116,
1,1,1,3,8,8,8,1,4,1,8,8,116,
2,1,1,3,8,8,1,1,1,1,8,8,65,
2,1,1,3,8,8,2,1,1,1,8,8,65,
2,1,1,3,8,8,3,1,1,1,8,8,65,
2,1,1,3,8,8,4,1,1,1,8,8,65,
2,1,1,3,8,8,5,1,1,1,8,8,65,
2,1,1,3,8,8,6,1,1,1,8,8,65,
2,1,1,3,8,8,7,1,1,1,8,8,65,
2,1,1,3,8,8,8,1,1,1,8,8,65,
2,1,1,3,8,8,1,1,2,1,8,8,82,
2,1,1,3,8,8,2,1,2,1,8,8,82,
2,1,1,3,8,8,3,1,2,1,8,8,82,
2,1,1,3,8,8,4,1,2,1,8,8,82,
2,1,1,3,8,8,5,1,2,1,8,8,82,
2,1,1,3,8,8,6,1,2,1,8,8,82,
2,1,1,3,8,8,7,1,2,1,8,8,82,
2,1,1,3,8,8,8,1,2,1,8,8,82,
2,1,1,3,8,8,1,1,3,1,8,8,99,
2,1,1,3,8,8,2,1,3,1,8,8,99,
2,1,1,3,8,8,3,1,3,1,8,8,99,
2,1,1,3,8,8,4,1,3,1,8,8,99,
2,1,1,3,8,8,5,1,3,1,8,8,99,
2,1,1,3,8,8,6,1,3,1,8,8,99,
2,1,1,3,8,8,7,1,3,1,8,8,99,
2,1,1,3,8,8,8,1,3,1,8,8,99,
2,1,1,3,8,8,1,1,4,1,8,8,116,
2,1,1,3,8,8,2,1,4,1,8,8,116,
2,1,1,3,8,8,3,1,4,1,8,8,116,
2,1,1,3,8,8,4,1,4,1,8,8,116,
2,1,1,3,8,8,5,1,4,1,8,8,116,
2,1,1,3,8,8,6,1,4,1,8,8,116,
2,1,1,3,8,8,7,1,4,1,8,8,116,
2,1,1,3,8,8,8,1,4,1,8,8,116,
3,1,1,3,8,8,1,1,1,1,8,8,65,
3,1,1,3,8,8,2,1,1,1,8,8,65,
3,1,1,3,8,8,3,1,1,1,8,8,65,
3,1,1,3,8,8,4,1,1,1,8,8,65,
3,1,1,3,8,8,5,1,1,1,8,8,65,
3,1,1,3,8,8,6,1,1,1,8,8,65,
3,1,1,3,8,8,7,1,1,1,8,8,65,
3,1,1,3,8,8,8,1,1,1,8,8,65,
3,1,1,3,8,8,1,1,2,1,8,8,82,
3,1,1,3,8,8,2,1,2,1,8,8,82,
3,1,1,3,8,8,3,1,2,1,8,8,82,
3,1,1,3,8,8,4,1,2,1,8,8,82,
3,1,1,3,8,8,5,1,2,1,8,8,82,
3,1,1,3,8,8,6,1,2,1,8,8,82,
3,1,1,3,8,8,7,1,2,1,8,8,82,
3,1,1,3,8,8,8,1,2,1,8,8,82,
3,1,1,3,8,8,1,1,3,1,8,8,99,
3,1,1,3,8,8,2,1,3,1,8,8,99,
3,1,1,3,8,8,3,1,3,1,8,8,99,
3,1,1,3,8,8,4,1,3,1,8,8,99,
3,1,1,3,8,8,5,1,3,1,8,8,99,
3,1,1,3,8,8,6,1,3,1,8,8,99,
3,1,1,3,8,8,7,1,3,1,8,8,99,
3,1,1,3,8,8,8,1,3,1,8,8,99,
3,1,1,3,8,8,1,1,4,1,8,8,116,
3,1,1,3,8,8,2,1,4,1,8,8,116,
3,1,1,3,8,8,3,1,4,1,8,8,116,
3,1,1,3,8,8,4,1,4,1,8,8,116,
3,1,1,3,8,8,5,1,4,1,8,8,116,
3,1,1,3,8,8,6,1,4,1,8,8,116,
3,1,1,3,8,8,7,1,4,1,8,8,116,
3,1,1,3,8,8,8,1,4,1,8,8,116,
4,1,1,3,8,8,1,1,1,1,8,8,65,
4,1,1,3,8,8,2,1,1,1,8,8,65,
4,1,1,3,8,8,3,1,1,1,8,8,65,
4,1,1,3,8,8,4,1,1,1,8,8,65,
4,1,1,3,8,8,5,1,1,1,8,8,65,
4,1,1,3,8,8,6,1,1,1,8,8,65,
4,1,1,3,8,8,7,1,1,1,8,8,65,
4,1,1,3,8,8,8,1,1,1,8,8,65,
4,1,1,3,8,8,1,1,2,1,8,8,82,
4,1,1,3,8,8,2,1,2,1,8,8,82,
4,1,1,3,8,8,3,1,2,1,8,8,82,
4,1,1,3,8,8,4,1,2,1,8,8,82,
4,1,1,3,8,8,5,1,2,1,8,8,82,
4,1,1,3,8,8,6,1,2,1,8,8,82,
4,1,1,3,8,8,7,1,2,1,8,8,82,
4,1,1,3,8,8,8,1,2,1,8,8,82,
4,1,1,3,8,8,1,1,3,1,8,8,99,
4,1,1,3,8,8,2,1,3,1,8,8,99,
4,1,1,3,8,8,3,1,3,1,8,8,99,
4,1,1,3,8,8,4,1,3,1,8,8,99,
4,1,1,3,8,8,5,1,3,1,8,8,99,
4,1,1,3,8,8,6,1,3,1,8,8,99,
4,1,1,3,8,8,7,1,3,1,8,8,99,
4,1,1,3,8,8,8,1,3,1,8,8,99,
4,1,1,3,8,8,1,1,4,1,8,8,116,
4,1,1,3,8,8,2,1,4,1,8,8,116,
4,1,1,3,8,8,3,1,4,1,8,8,116,
4,1,1,3,8,8,4,1,4,1,8,8,116,
4,1,1,3,8,8,5,1,4,1,8,8,116,
4,1,1,3,8,8,6,1,4,1,8,8,116,
4,1,1,3,8,8,7,1,4,1,8,8,116,
4,1,1,3,8,8,8,1,4,1,8,8,116,
5,1,1,3,8,8,1,1,1,1,8,8,65,
5,1,1,3,8,8,2,1,1,1,8,8,65,
5,1,1,3,8,8,3,1,1,1,8,8,65,
5,1,1,3,8,8,4,1,1,1,8,8,65,
5,1,1,3,8,8,5,1,1,1,8,8,65,
5,1,1,3,8,8,6,1,1,1,8,8,65,
5,1,1,3,8,8,7,1,1,1,8,8,65,
5,1,1,3,8,8,8,1,1,1,8,8,65,
5,1,1,3,8,8,1,1,2,1,8,8,82,
5,1,1,3,8,8,2,1,2,1,8,8,82,
5,1,1,3,8,8,3,1,2,1,8,8,82,
5,1,1,3,8,8,4,1,2,1,8,8,82,
5,1,1,3,8,8,5,1,2,1,8,8,82,
5,1,1,3,8,8,6,1,2,1,8,8,82,
5,1,1,3,8,8,7,1,2,1,8,8,82,
5,1,1,3,8,8,8,1,2,1,8,8,82,
5,1,1,3,8,8,1,1,3,1,8,8,99,
5,1,1,3,8,8,2,1,3,1,8,8,99,
5,1,1,3,8,8,3,1,3,1,8,8,99,
5,1,1,3,8,8,4,1,3,1,8,8,99,
5,1,1,3,8,8,5,1,3,1,8,8,99,
5,1,1,3,8,8,6,1,3,1,8,8,99,
5,1,1,3,8,8,7,1,3,1,8,8,99,
5,1,1,3,8,8,8,1,3,1,8,8,99,
5,1,1,3,8,8,1,1,4,1,8,8,116,
5,1,1,3,8,8,2,1,4,1,8,8,116,
5,1,1,3,8,8,3,1,4,1,8,8,116,
5,1,1,3,8,8,4,1,4,1,8,8,116,
5,1,1,3,8,8,5,1,4,1,8,8,116,
5,1,1,3,8,8,6,1,4,1,8,8,116,
5,1,1,3,8,8,7,1,4,1,8,8,116,
5,1,1,3,8,8,8,1,4,1,8,8,116,
6,1,1,3,8,8,1,1,1,1,8,8,65,
6,1,1,3,8,8,2,1,1,1,8,8,65,
6,1,1,3,8,8,3,1,1,1,8,8,65,
6,1,1,3,8,8,4,1,1,1,8,8,65,
6,1,1,3,8,8,5,1,1,1,8,8,65,
6,1,1,3,8,8,6,1,1,1,8,8,65,
6,1,1,3,8,8,7,1,1,1,8,8,65,
6,1,1,3,8,8,8,1,1,1,8,8,65,
6,1,1,3,8,8,1,1,2,1,8,8,82,
6,1,1,3,8,8,2,1,2,1,8,8,82,
6,1,1,3,8,8,3,1,2,1,8,8,82,
6,1,1,3,8,8,4,1,2,1,8,8,82,
6,1,1,3,8,8,5,1,2,1,8,8,82,
6,1,1,3,8,8,6,1,2,1,8,8,82,
6,1,1,3,8,8,7,1,2,1,8,8,82,
6,1,1,3,8,8,8,1,2,1,8,8,82,
6,1,1,3,8,8,1,1,3,1,8,8,99,
6,1,1,3,8,8,2,1,3,1,8,8,99,
6,1,1,3,8,8,3,1,3,1,8,8,99,
6,1,1,3,8,8,4,1,3,1,8,8,99,
6,1,1,3,8,8,5,1,3,1,8,8,99,
6,1,1,3,8,8,6,1,3,1,8,8,99,
6,1,1,3,8,8,7,1,3,1,8,8,99,
6,1,1,3,8,8,8,1,3,1,8,8,99,
6,1,1,3,8,8,1,1,4,1,8,8,116,
6,1,1,3,8,8,2,1,4,1,8,8,116,
6,1,1,3,8,8,3,1,4,1,8,8,116,
6,1,1,3,8,8,4,1,4,1,8,8,116,
6,1,1,3,8,8,5,1,4,1,8,8,116,
6,1,1,3,8,8,6,1,4,1,8,8,116,
6,1,1,3,8,8,7,1,4,1,8,8,116,
6,1,1,3,8,8,8,1,4,1,8,8,116,
7,1,1,3,8,8,1,1,1,1,8,8,65,
7,1,1,3,8,8,2,1,1,1,8,8,65,
7,1,1,3,8,8,3,1,1,1,8,8,65,
7,1,1,3,8,8,4,1,1,1,8,8,65,
7,1,1,3,8,8,5,1,1,1,8,8,65,
7,1,1,3,8,8,6,1,1,1,8,8,65,
7,1,1,3,8,8,7,1,1,1,8,8,65,
7,1,1,3,8,8,8,1,1,1,8,8,65,
7,1,1,3,8,8,1,1,2,1,8,8,82,
7,1,1,3,8,8,2,1,2,1,8,8,82,
7,1,1,3,8,8,3,1,2,1,8,8,82,
7,1,1,3,8,8,4,1,2,1,8,8,82,
7,1,1,3,8,8,5,1,2,1,8,8,82,
7,1,1,3,8,8,6,1,2,1,8,8,82,
7,1,1,3,8,8,7,1,2,1,8,8,82,
7,1,1,3,8,8,8,1,2,1,8,8,82,
7,1,1,3,8,8,1,1,3,1,8,8,99,
7,1,1,3,8,8,2,1,3,1,8,8,99,
7,1,1,3,8,8,3,1,3,1,8,8,99,
7,1,1,3,8,8,4,1,3,1,8,8,99,
7,1,1,3,8,8,5,1,3,1,8,8,99,
7,1,1,3,8,8,6,1,3,1,8,8,99,
7,1,1,3,8,8,7,1,3,1,8,8,99,
7,1,1,3,8,8,8,1,3,1,8,8,99,
7,1,1,3,8,8,1,1,4,1,8,8,116,
7,1,1,3,8,8,2,1,4,1,8,8,116,
7,1,1,3,8,8,3,1,4,1,8,8,116,
7,1,1,3,8,8,4,1,4,1,8,8,116,
7,1,1,3,8,8,5,1,4,1,8,8,116,
7,1,1,3,8,8,6,1,4,1,8,8,116,
7,1,1,3,8,8,7,1,4,1,8,8,116,
7,1,1,3,8,8,8,1,4,1,8,8,116,
8,1,1,3,8,8,1,1,1,1,8,8,65,
8,1,1,3,8,8,2,1,1,1,8,8,65,
8,1,1,3,8,8,3,1,1,1,8,8,65,
8,1,1,3,8,8,4,1,1,1,8,8,65,
8,1,1,3,8,8,5,1,1,1,8,8,65,
8,1,1,3,8,8,6,1,1,1,8,8,65,
8,1,1,3,8,8,7,1,1,1,8,8,65,
8,1,1,3,8,8,8,1,1,1,8,8,65,
8,1,1,3,8,8,1,1,2,1,8,8,82,
8,1,1,3,8,8,2,1,2,1,8,8,82,
8,1,1,3,8,8,3,1,2,1,8,8,82,
8,1,1,3,8,8,4,1,2,1,8,8,82,
8,1,1,3,8,8,5,1,2,1,8,8,82,
8,1,1,3,8,8,6,1,2,1,8,8,82,
8,1,1,3,8,8,7,1,2,1,8,8,82,
8,1,1,3,8,8,8,1,2,1,8,8,82,
8,1,1,3,8,8,1,1,3,1,8,8,99,
8,1,1,3,8,8,2,1,3,1,8,8,99,
8,1,1,3,8,8,3,1,3,1,8,8,99,
8,1,1,3,8,8,4,1,3,1,8,8,99,
8,1,1,3,8,8,5,1,3,1,8,8,99,
8,1,1,3,8,8,6,1,3,1,8,8,99,
8,1,1,3,8,8,7,1,3,1,8,8,99,
8,1,1,3,8,8,8,1,3,1,8,8,99,
8,1,1,3,8,8,1,1,4,1,8,8,116,
8,1,1,3,8,8,2,1,4,1,8,8,116,
8,1,1,3,8,8,3,1,4,1,8,8,116,
8,1,1,3,8,8,4,1,4,1,8,8,116,
8,1,1,3,8,8,5,1,4,1,8,8,116,
8,1,1,3,8,8,6,1,4,1,8,8,116,
8,1,1,3,8,8,7,1,4,1,8,8,116,
8,1,1,3,8,8,8,1,4,1,8,8,116,
1,1,1,4,8,8,1,1,1,1,8,8,73,
1,1,1,4,8,8,2,1,1,1,8,8,73,
1,1,1,4,8,8,3,1,1,1,8,8,73,
1,1,1,4,8,8,4,1,1,1,8,8,73,
1,1,1,4,8,8,5,1,1,1,8,8,73,
1,1,1,4,8,8,6,1,1,1,8,8,73,
1,1,1,4,8,8,7,1,1,1,8,8,73,
1,1,1,4,8,8,8,1,1,1,8,8,73,
1,1,1,4,8,8,1,1,2,1,8,8,95,
1,1,1,4,8,8,2,1,2,1,8,8,95,
1,1,1,4,8,8,3,1,2,1,8,8,95,
1,1,1,4,8,8,4,1,2,1,8,8,95,
1,1,1,4,8,8,5,1,2,1,8,8,95,
1,1,1,4,8,8,6,1,2,1,8,8,95,
1,1,1,4,8,8,7,1,2,1,8,8,95,
1,1,1,4,8,8,8,1,2,1,8,8,95,
1,1,1,4,8,8,1,1,3,1,8,8,117,
1,1,1,4,8,8,2,1,3,1,8,8,117,
1,1,1,4,8,8,3,1,3,1,8,8,117,
1,1,1,4,8,8,4,1,3,1,8,8,117,
1,1,1,4,8,8,5,1,3,1,8,8,117,
1,1,1,4,8,8,6,1,3,1,8,8,117,
1,1,1,4,8,8,7,1,3,1,8,8,117,
1,1,1,4,8,8,8,1,3,1,8,8,117,
1,1,1,4,8,8,1,1,4,1,8,8,139,
1,1,1,4,8,8,2,1,4,1,8,8,139,
1,1,1,4,8,8,3,1,4,1,8,8,139,
1,1,1,4,8,8,4,1,4,1,8,8,139,
1,1,1,4,8,8,5,1,4,1,8,8,139,
1,1,1,4,8,8,6,1,4,1,8,8,139,
1,1,1,4,8,8,7,1,4,1,8,8,139,
1,1,1,4,8,8,8,1,4,1,8,8,139,
2,1,1,4,8,8,1,1,1,1,8,8,73,
2,1,1,4,8,8,2,1,1,1,8,8,73,
2,1,1,4,8,8,3,1,1,1,8,8,73,
2,1,1,4,8,8,4,1,1,1,8,8,73,
2,1,1,4,8,8,5,1,1,1,8,8,73,
2,1,1,4,8,8,6,1,1,1,8,8,73,
2,1,1,4,8,8,7,1,1,1,8,8,73,
2,1,1,4,8,8,8,1,1,1,8,8,73,
2,1,1,4,8,8,1,1,2,1,8,8,95,
2,1,1,4,8,8,2,1,2,1,8,8,95,
2,1,1,4,8,8,3,1,2,1,8,8,95,
2,1,1,4,8,8,4,1,2,1,8,8,95,
2,1,1,4,8,8,5,1,2,1,8,8,95,
2,1,1,4,8,8,6,1,2,1,8,8,95,
2,1,1,4,8,8,7,1,2,1,8,8,95,
2,1,1,4,8,8,8,1,2,1,8,8,95,
2,1,1,4,8,8,1,1,3,1,8,8,117,
2,1,1,4,8,8,2,1,3,1,8,8,117,
2,1,1,4,8,8,3,1,3,1,8,8,117,
2,1,1,4,8,8,4,1,3,1,8,8,117,
2,1,1,4,8,8,5,1,3,1,8,8,117,
2,1,1,4,8,8,6,1,3,1,8,8,117,
2,1,1,4,8,8,7,1,3,1,8,8,117,
2,1,1,4,8,8,8,1,3,1,8,8,117,
2,1,1,4,8,8,1,1,4,1,8,8,139,
2,1,1,4,8,8,2,1,4,1,8,8,139,
2,1,1,4,8,8,3,1,4,1,8,8,139,
2,1,1,4,8,8,4,1,4,1,8,8,139,
2,1,1,4,8,8,5,1,4,1,8,8,139,
2,1,1,4,8,8,6,1,4,1,8,8,139,
2,1,1,4,8,8,7,1,4,1,8,8,139,
2,1,1,4,8,8,8,1,4,1,8,8,139,
3,1,1,4,8,8,1,1,1,1,8,8,73,
3,1,1,4,8,8,2,1,1,1,8,8,73,
3,1,1,4,8,8,3,1,1,1,8,8,73,
3,1,1,4,8,8,4,1,1,1,8,8,73,
3,1,1,4,8,8,5,1,1,1,8,8,73,
3,1,1,4,8,8,6,1,1,1,8,8,73,
3,1,1,4,8,8,7,1,1,1,8,8,73,
3,1,1,4,8,8,8,1,1,1,8,8,73,
3,1,1,4,8,8,1,1,2,1,8,8,95,
3,1,1,4,8,8,2,1,2,1,8,8,95,
3,1,1,4,8,8,3,1,2,1,8,8,95,
3,1,1,4,8,8,4,1,2,1,8,8,95,
3,1,1,4,8,8,5,1,2,1,8,8,95,
3,1,1,4,8,8,6,1,2,1,8,8,95,
3,1,1,4,8,8,7,1,2,1,8,8,95,
3,1,1,4,8,8,8,1,2,1,8,8,95,
3,1,1,4,8,8,1,1,3,1,8,8,117,
3,1,1,4,8,8,2,1,3,1,8,8,117,
3,1,1,4,8,8,3,1,3,1,8,8,117,
3,1,1,4,8,8,4,1,3,1,8,8,117,
3,1,1,4,8,8,5,1,3,1,8,8,117,
3,1,1,4,8,8,6,1,3,1,8,8,117,
3,1,1,4,8,8,7,1,3,1,8,8,117,
3,1,1,4,8,8,8,1,3,1,8,8,117,
3,1,1,4,8,8,1,1,4,1,8,8,139,
3,1,1,4,8,8,2,1,4,1,8,8,139,
3,1,1,4,8,8,3,1,4,1,8,8,139,
3,1,1,4,8,8,4,1,4,1,8,8,139,
3,1,1,4,8,8,5,1,4,1,8,8,139,
3,1,1,4,8,8,6,1,4,1,8,8,139,
3,1,1,4,8,8,7,1,4,1,8,8,139,
3,1,1,4,8,8,8,1,4,1,8,8,139,
4,1,1,4,8,8,1,1,1,1,8,8,73,
4,1,1,4,8,8,2,1,1,1,8,8,73,
4,1,1,4,8,8,3,1,1,1,8,8,73,
4,1,1,4,8,8,4,1,1,1,8,8,73,
4,1,1,4,8,8,5,1,1,1,8,8,73,
4,1,1,4,8,8,6,1,1,1,8,8,73,
4,1,1,4,8,8,7,1,1,1,8,8,73,
4,1,1,4,8,8,8,1,1,1,8,8,73,
4,1,1,4,8,8,1,1,2,1,8,8,95,
4,1,1,4,8,8,2,1,2,1,8,8,95,
4,1,1,4,8,8,3,1,2,1,8,8,95,
4,1,1,4,8,8,4,1,2,1,8,8,95,
4,1,1,4,8,8,5,1,2,1,8,8,95,
4,1,1,4,8,8,6,1,2,1,8,8,95,
4,1,1,4,8,8,7,1,2,1,8,8,95,
4,1,1,4,8,8,8,1,2,1,8,8,95,
4,1,1,4,8,8,1,1,3,1,8,8,117,
4,1,1,4,8,8,2,1,3,1,8,8,117,
4,1,1,4,8,8,3,1,3,1,8,8,117,
4,1,1,4,8,8,4,1,3,1,8,8,117,
4,1,1,4,8,8,5,1,3,1,8,8,117,
4,1,1,4,8,8,6,1,3,1,8,8,117,
4,1,1,4,8,8,7,1,3,1,8,8,117,
4,1,1,4,8,8,8,1,3,1,8,8,117,
4,1,1,4,8,8,1,1,4,1,8,8,139,
4,1,1,4,8,8,2,1,4,1,8,8,139,
4,1,1,4,8,8,3,1,4,1,8,8,139,
4,1,1,4,8,8,4,1,4,1,8,8,139,
4,1,1,4,8,8,5,1,4,1,8,8,139,
4,1,1,4,8,8,6,1,4,1,8,8,139,
4,1,1,4,8,8,7,1,4,1,8,8,139,
4,1,1,4,8,8,8,1,4,1,8,8,139,
5,1,1,4,8,8,1,1,1,1,8,8,73,
5,1,1,4,8,8,2,1,1,1,8,8,73,
5,1,1,4,8,8,3,1,1,1,8,8,73,
5,1,1,4,8,8,4,1,1,1,8,8,73,
5,1,1,4,8,8,5,1,1,1,8,8,73,
5,1,1,4,8,8,6,1,1,1,8,8,73,
5,1,1,4,8,8,7,1,1,1,8,8,73,
5,1,1,4,8,8,8,1,1,1,8,8,73,
5,1,1,4,8,8,1,1,2,1,8,8,95,
5,1,1,4,8,8,2,1,2,1,8,8,95,
5,1,1,4,8,8,3,1,2,1,8,8,95,
5,1,1,4,8,8,4,1,2,1,8,8,95,
5,1,1,4,8,8,5,1,2,1,8,8,95,
5,1,1,4,8,8,6,1,2,1,8,8,95,
5,1,1,4,8,8,7,1,2,1,8,8,95,
5,1,1,4,8,8,8,1,2,1,8,8,95,
5,1,1,4,8,8,1,1,3,1,8,8,117,
5,1,1,4,8,8,2,1,3,1,8,8,117,
5,1,1,4,8,8,3,1,3,1,8,8,117,
5,1,1,4,8,8,4,1,3,1,8,8,117,
5,1,1,4,8,8,5,1,3,1,8,8,117,
5,1,1,4,8,8,6,1,3,1,8,8,117,
5,1,1,4,8,8,7,1,3,1,8,8,117,
5,1,1,4,8,8,8,1,3,1,8,8,117,
5,1,1,4,8,8,1,1,4,1,8,8,139,
5,1,1,4,8,8,2,1,4,1,8,8,139,
5,1,1,4,8,8,3,1,4,1,8,8,139,
5,1,1,4,8,8,4,1,4,1,8,8,139,
5,1,1,4,8,8,5,1,4,1,8,8,139,
5,1,1,4,8,8,6,1,4,1,8,8,139,
5,1,1,4,8,8,7,1,4,1,8,8,139,
5,1,1,4,8,8,8,1,4,1,8,8,139,
6,1,1,4,8,8,1,1,1,1,8,8,73,
6,1,1,4,8,8,2,1,1,1,8,8,73,
6,1,1,4,8,8,3,1,1,1,8,8,73,
6,1,1,4,8,8,4,1,1,1,8,8,73,
6,1,1,4,8,8,5,1,1,1,8,8,73,
6,1,1,4,8,8,6,1,1,1,8,8,73,
6,1,1,4,8,8,7,1,1,1,8,8,73,
6,1,1,4,8,8,8,1,1,1,8,8,73,
6,1,1,4,8,8,1,1,2,1,8,8,95,
6,1,1,4,8,8,2,1,2,1,8,8,95,
6,1,1,4,8,8,3,1,2,1,8,8,95,
6,1,1,4,8,8,4,1,2,1,8,8,95,
6,1,1,4,8,8,5,1,2,1,8,8,95,
6,1,1,4,8,8,6,1,2,1,8,8,95,
6,1,1,4,8,8,7,1,2,1,8,8,95,
6,1,1,4,8,8,8,1,2,1,8,8,95,
6,1,1,4,8,8,1,1,3,1,8,8,117,
6,1,1,4,8,8,2,1,3,1,8,8,117,
6,1,1,4,8,8,3,1,3,1,8,8,117,
6,1,1,4,8,8,4,1,3,1,8,8,117,
6,1,1,4,8,8,5,1,3,1,8,8,117,
6,1,1,4,8,8,6,1,3,1,8,8,117,
6,1,1,4,8,8,7,1,3,1,8,8,117,
6,1,1,4,8,8,8,1,3,1,8,8,117,
6,1,1,4,8,8,1,1,4,1,8,8,139,
6,1,1,4,8,8,2,1,4,1,8,8,139,
6,1,1,4,8,8,3,1,4,1,8,8,139,
6,1,1,4,8,8,4,1,4,1,8,8,139,
6,1,1,4,8,8,5,1,4,1,8,8,139,
6,1,1,4,8,8,6,1,4,1,8,8,139,
6,1,1,4,8,8,7,1,4,1,8,8,139,
6,1,1,4,8,8,8,1,4,1,8,8,139,
7,1,1,4,8,8,1,1,1,1,8,8,73,
7,1,1,4,8,8,2,1,1,1,8,8,73,
7,1,1,4,8,8,3,1,1,1,8,8,73,
7,1,1,4,8,8,4,1,1,1,8,8,73,
7,1,1,4,8,8,5,1,1,1,8,8,73,
7,1,1,4,8,8,6,1,1,1,8,8,73,
7,1,1,4,8,8,7,1,1,1,8,8,73,
7,1,1,4,8,8,8,1,1,1,8,8,73,
7,1,1,4,8,8,1,1,2,1,8,8,95,
7,1,1,4,8,8,2,1,2,1,8,8,95,
7,1,1,4,8,8,3,1,2,1,8,8,95,
7,1,1,4,8,8,4,1,2,1,8,8,95,
7,1,1,4,8,8,5,1,2,1,8,8,95,
7,1,1,4,8,8,6,1,2,1,8,8,95,
7,1,1,4,8,8,7,1,2,1,8,8,95,
7,1,1,4,8,8,8,1,2,1,8,8,95,
7,1,1,4,8,8,1,1,3,1,8,8,117,
7,1,1,4,8,8,2,1,3,1,8,8,117,
7,1,1,4,8,8,3,1,3,1,8,8,117,
7,1,1,4,8,8,4,1,3,1,8,8,117,
7,1,1,4,8,8,5,1,3,1,8,8,117,
7,1,1,4,8,8,6,1,3,1,8,8,117,
7,1,1,4,8,8,7,1,3,1,8,8,117,
7,1,1,4,8,8,8,1,3,1,8,8,117,
7,1,1,4,8,8,1,1,4,1,8,8,139,
7,1,1,4,8,8,2,1,4,1,8,8,139,
7,1,1,4,8,8,3,1,4,1,8,8,139,
7,1,1,4,8,8,4,1,4,1,8,8,139,
7,1,1,4,8,8,5,1,4,1,8,8,139,
7,1,1,4,8,8,6,1,4,1,8,8,139,
7,1,1,4,8,8,7,1,4,1,8,8,139,
7,1,1,4,8,8,8,1,4,1,8,8,139,
8,1,1,4,8,8,1,1,1,1,8,8,73,
8,1,1,4,8,8,2,1,1,1,8,8,73,
8,1,1,4,8,8,3,1,1,1,8,8,73,
8,1,1,4,8,8,4,1,1,1,8,8,73,
8,1,1,4,8,8,5,1,1,1,8,8,73,
8,1,1,4,8,8,6,1,1,1,8,8,73,
8,1,1,4,8,8,7,1,1,1,8,8,73,
8,1,1,4,8,8,8,1,1,1,8,8,73,
8,1,1,4,8,8,1,1,2,1,8,8,95,
8,1,1,4,8,8,2,1,2,1,8,8,95,
8,1,1,4,8,8,3,1,2,1,8,8,95,
8,1,1,4,8,8,4,1,2,1,8,8,95,
8,1,1,4,8,8,5,1,2,1,8,8,95,
8,1,1,4,8,8,6,1,2,1,8,8,95,
8,1,1,4,8,8,7,1,2,1,8,8,95,
8,1,1,4,8,8,8,1,2,1,8,8,95,
8,1,1,4,8,8,1,1,3,1,8,8,117,
8,1,1,4,8,8,2,1,3,1,8,8,117,
8,1,1,4,8,8,3,1,3,1,8,8,117,
8,1,1,4,8,8,4,1,3,1,8,8,117,
8,1,1,4,8,8,5,1,3,1,8,8,117,
8,1,1,4,8,8,6,1,3,1,8,8,117,
8,1,1,4,8,8,7,1,3,1,8,8,117,
8,1,1,4,8,8,8,1,3,1,8,8,117,
8,1,1,4,8,8,1,1,4,1,8,8,139,
8,1,1,4,8,8,2,1,4,1,8,8,139,
8,1,1,4,8,8,3,1,4,1,8,8,139,
8,1,1,4,8,8,4,1,4,1,8,8,139,
8,1,1,4,8,8,5,1,4,1,8,8,139,
8,1,1,4,8,8,6,1,4,1,8,8,139,
8,1,1,4,8,8,7,1,4,1,8,8,139,
8,1,1,4,8,8,8,1,4,1,8,8,139,
1,1,2,1,8,8,1,1,1,2,8,8,55,
1,1,2,1,8,8,2,1,1,2,8,8,55,
1,1,2,1,8,8,3,1,1,2,8,8,55,
1,1,2,1,8,8,4,1,1,2,8,8,55,
